Time (Sec);S1;S10;S12;S14;S16;S18;S2;S20;S22;S24;S26;S28;S30;S32;S34;S36;S38;S4;S40;S42;S6;S8;
0.10333333333333332;19160.0;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;99.83029120000003;
0.1165253333333333;19160.0;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;
0.1265253333333333;19160.0;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;
0.1365253333333333;19160.0;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;
0.1465253333333333;19160.0;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;99.82979120000002;
0.15652533333333332;19160.0;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;99.82969120000001;
0.16652533333333333;19160.0;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;99.82959120000001;
0.17652533333333334;19160.0;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;99.8294912;
0.18652533333333335;19160.0;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;99.8293912;
0.19652533333333336;19160.0;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;
0.2033333333333334;19160.0;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;99.8292912;
0.21652533333333338;19160.0;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;99.8290912;
0.22652533333333338;19160.0;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;99.82899119999999;
0.2365253333333334;19160.0;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;
0.2465253333333334;19160.0;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;99.82889119999999;
0.2565253333333334;19160.0;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;
0.2665253333333334;19160.0;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;99.82879119999998;
0.2765253333333334;19160.0;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;
0.2865253333333334;19160.0;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;99.82869119999998;
0.2965253333333334;19160.0;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;
0.30333333333333345;19160.0;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;99.82859119999998;
0.31652533333333344;19160.0;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;
0.32652533333333345;19160.0;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;99.82849119999997;
0.33652533333333345;19160.0;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;
0.34652533333333346;19160.0;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;99.82839119999997;
0.35652533333333347;19160.0;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;
0.3665253333333335;19160.0;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;99.82829119999997;
0.3765253333333335;19160.0;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;
0.3865253333333335;19160.0;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;99.82819119999996;
0.3965253333333335;19160.0;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;
0.40333333333333354;19160.0;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;99.82809119999996;
0.4165253333333335;19160.0;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;
0.42652533333333353;19160.0;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;99.82799119999996;
0.43652533333333354;19160.0;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;
0.44652533333333355;19160.0;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;99.82789119999995;
0.45652533333333356;19160.0;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;
0.46652533333333357;19160.0;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;99.82779119999995;
0.4765253333333336;19160.0;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;
0.4865253333333336;19160.0;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;99.82769119999995;
0.4965253333333336;19160.0;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;
0.5033333333333336;19160.0;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;99.82759119999994;
0.5165253333333336;19160.0;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;
0.5265253333333336;19160.0;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;99.82749119999994;
0.5365253333333336;19160.0;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;
0.5465253333333336;19160.0;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;99.82739119999994;
0.5565253333333336;19160.0;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;
0.5665253333333337;19160.0;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;99.82729119999993;
0.5765253333333337;19160.0;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;
0.5865253333333337;19160.0;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;99.82719119999993;
0.5965253333333337;19160.0;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;
0.6033333333333337;19160.0;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;99.82709119999993;
0.6165253333333337;19160.0;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;
0.6265253333333337;19160.0;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;99.82699119999992;
0.6365253333333337;19160.0;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;
0.6465253333333337;19160.0;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;99.82689119999992;
0.6565253333333337;19160.0;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;
0.6665253333333337;19160.0;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;99.82679119999992;
0.6765253333333338;19160.0;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;
0.6865253333333338;19160.0;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;99.82669119999991;
0.6965253333333338;19160.0;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;
0.7033333333333339;19160.0;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;99.82659119999991;
0.7165253333333338;19160.0;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;
0.7265253333333338;19160.0;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;99.82649119999991;
0.7365253333333338;19160.0;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;
0.7465253333333338;19160.0;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;99.8263911999999;
0.7565253333333338;19160.0;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;
0.7665253333333338;19160.0;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;99.8262911999999;
0.7765253333333338;19160.0;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;99.8261911999999;
